draw,start_opt,land_opt,dist,best_f,evals
872,5,5,0.0001348143348097851,3.511090042955451e-06,1500
873,4,5,0.0030599408934960516,0.0017647864904206752,1500
874,4,4,6.301818373994756e-05,1.0061001339197068e-06,1500
875,4,5,0.0003224885553856503,1.963910473097745e-05,1500
876,3,5,0.0007562743345743175,0.00010883291949235788,1500
877,4,5,0.0004145962024797865,3.3265863547074845e-05,1500
878,0,5,0.0018804783421821352,0.0007019318075493448,1500
879,5,5,0.0001553935270104892,4.7176933237246504e-06,1500
880,0,5,0.000715960610830676,9.529645265367811e-05,1500
881,4,5,0.0008934967582503027,0.00015616381205536,1500
882,1,5,0.0016890307797661804,0.0005651377122989674,1500
883,1,5,0.0005917662569406007,6.884539560226359e-05,1500
884,3,5,0.0009765004510224556,0.00018301258480922123,1500
885,5,5,0.00048537289767121007,4.30337561526076e-05,1500
887,4,1,0.0006503666371500855,0.00013311179082672303,1500
886,2,5,0.000636943661143099,7.780913441502895e-05,1500
888,2,5,0.0006915590437198581,9.359013741498227e-05,1500
889,0,0,0.0005153460477385179,8.98708862024855e-05,1500
890,5,5,0.0008383328353174414,0.00013029365724913464,1500
891,3,5,0.0012699920883466032,0.00030527889700008106,1500
892,3,5,0.0004914924880537341,4.548097105328326e-05,1500
893,3,5,0.00032646430826028036,2.021411752131292e-05,1500
894,4,5,0.001489894814309193,0.00041888155716027063,1500
895,4,5,0.0004004611971306203,3.033293943364274e-05,1500
896,1,5,0.00025806315542846,1.228548327060946e-05,1500
897,1,5,0.00025527255497275527,1.2177634546531473e-05,1500
899,0,0,0.0004900410163787066,8.126537994593329e-05,1500
898,4,4,0.000659340350718997,0.00011952344868074834,1500
901,4,5,0.0006201208049822483,7.129261006908346e-05,1500
900,3,4,0.0004385836892951349,4.990297020546279e-05,1500
902,0,0,9.558320072390924e-05,3.0890588697416294e-06,1500
903,5,5,0.002835952178943891,0.0015307393729369532,1500
904,0,0,0.00048443093966399694,7.923468264599483e-05,1500
905,2,4,0.0004882612127992192,6.605677536813789e-05,1500
906,3,0,0.0012894397339823624,0.0005618458597851947,1500
907,3,5,0.0005234090216326576,5.362597037781588e-05,1500
908,3,5,0.000627225166632686,7.880027678884109e-05,1500
909,3,5,0.0009412674766414702,0.00016695871694178012,1500
911,3,5,0.0012095977455459793,0.0002746702360636553,1500
910,3,0,2.8847636066156848,221.73496960521874,1500
912,4,5,0.0016590220459509128,0.0005319654903220043,1500
913,3,5,0.00037601180281065567,2.62550967633842e-05,1500
914,0,0,0.0006127636737416543,0.00012709797538828417,1500
915,0,0,0.0009849395351867682,0.0003274973580913142,1500
916,2,5,0.0004171646834473671,3.382067484435496e-05,1500
918,4,5,0.0028396179774919975,0.001525844182769089,1500
917,5,5,0.00026817050087698575,1.4043662943521152e-05,1500
919,2,5,0.0011674944374013667,0.00026811330272575543,1500
920,3,5,0.00021574757557767815,9.508904621864616e-06,1500
921,4,5,0.004774015322655164,0.0045590906276662905,1500
922,3,5,0.00034481111473135467,2.241156082750839e-05,1500
923,5,5,0.0001231566110397855,2.984890393154412e-06,1500
924,5,5,0.0027136311154211685,0.0014676659666987206,1500
925,2,5,0.002680217906187135,0.0013964910032608186,1500
926,4,5,0.00019396445162625912,7.487544364839401e-06,1500
927,0,0,0.0009894018268838058,0.00033185150137090766,1500
928,2,5,0.0007879384211196296,0.00011897055090489292,1500
929,4,4,3.5877568123512145e-05,4.251809627806267e-07,1500
930,3,5,0.0007201133273695456,0.00010061294630850716,1500
931,4,4,0.0003265069982365472,2.774267843147304e-05,1500
932,4,5,0.0015394460216281915,0.0004392398849769798,1500
933,3,5,0.0018323200590498589,0.0006496185661196133,1500
934,2,5,0.0005835440000986137,6.30365475595865e-05,1500
935,3,1,0.0006383252234776162,0.00012829237733634252,1500
936,4,5,0.00042261320528095154,3.408896920995028e-05,1500
937,2,5,0.0009007984717206245,0.00017093705297433924,1500
938,0,5,0.0016368728198377126,0.0005166693403203739,1500
939,0,5,0.0017688211724239294,0.0005825252865698146,1500
940,1,5,0.0011414660198570562,0.00024912779357192223,1500
941,0,0,0.00035175298075043593,4.184740329403583e-05,1500
942,5,5,0.00021041763676976898,8.356507431870681e-06,1500
943,4,5,0.00025664154519013056,1.3151483150443392e-05,1500
945,5,5,0.00019004294259595875,6.79507974981756e-06,1500
944,2,5,0.0008857798389789503,0.00014910560650248413,1500
946,5,5,0.0009341919397406865,0.0001684716491158364,1500
947,4,5,0.002531083467259747,0.0011893391552227697,1500
948,5,5,0.000386038083518431,2.850533459897352e-05,1500
949,2,5,0.0025666546854676876,0.0012541640554270027,1500
950,5,5,0.00320810718229547,0.0019422749079320075,1500
951,3,5,0.000540163953864574,5.910104772471033e-05,1500
952,5,5,0.00035857357803633857,2.4343938253595067e-05,1500
954,5,5,0.00032444350945358267,2.0399546814350878e-05,1500
953,3,5,0.0008152469884398078,0.0001250985772015931,1500
955,5,5,0.00042542986028525434,3.5994673456492255e-05,1500
956,4,5,0.0027546174861171717,0.0014716435005368818,1500
958,3,5,0.001769620531244258,0.0006161024474244689,1500
957,0,0,0.00044196663003667877,6.608134071139805e-05,1500
959,5,5,0.0005698642479926934,5.9919407854364356e-05,1500
960,0,0,0.001700786578785693,0.0009774739162483077,1500
961,5,5,0.0020239162665009517,0.0007779644694039815,1500
962,3,4,11.482713929198747,1105.2496201066651,1500
963,5,5,0.00022641199648959544,9.864950392416217e-06,1500
964,1,1,0.0006315426193176655,0.00012550842656924177,1500
965,1,5,0.00031113606468092045,1.821314855944282e-05,1500
966,4,5,0.0007834040983339975,0.00011445242367514948,1500
967,0,5,0.0018873131830623431,0.0006916462161268805,1500
968,4,4,0.0003524644970307961,3.385474425128318e-05,1500
969,5,5,0.002349984587312695,0.001044759125683531,1500
970,3,5,0.000791085248257765,0.00012524371629684173,1500
971,2,5,0.0014323573770434396,0.0003854529050791302,1500
972,3,5,0.0020798481774683165,0.000808622244436733,1500
973,4,5,0.0008746549440888816,0.00015083368014138547,1500
975,5,5,0.00040179509080516025,3.0149418745034167e-05,1500
974,1,5,0.0012187600389742747,0.00027902550297846066,1500
976,0,5,0.000989519843951574,0.00019954822673033123,1500
977,3,5,0.001376311558403294,0.00035689023323934495,1500
978,4,4,0.00013673023586895536,4.823534902154133e-06,1500
979,3,0,0.00046338200356952963,7.262684974028559e-05,1500
980,2,4,0.000128116988008218,4.694083533720614e-06,1500
981,4,4,0.00021219772940656319,1.201608244067237e-05,1500
982,5,5,0.0005364688569418287,5.432085416235172e-05,1500
983,3,4,0.0009539030339111493,0.00026737761404587205,1500
984,5,5,0.00045608995713541646,3.952183934962182e-05,1500
985,4,5,0.0006783867593992271,8.543357412927658e-05,1500
986,3,4,0.00017351829401952702,7.75448056422545e-06,1500
987,0,5,0.001489389357549509,0.0004272759442213906,1500
988,3,5,0.0012967253371884541,0.00033148517257762685,1500
989,3,5,0.0007616564501763593,0.00010923537020253096,1500
990,5,5,0.0003905639369188202,2.861315764897885e-05,1500
991,3,5,0.0008221261549825547,0.0001258504161366531,1500
992,5,5,0.00033298808042114077,2.0558287094535637e-05,1500
993,4,5,0.0011196379599111414,0.00025410218644131847,1500
994,5,5,0.001165963218317691,0.00026360660867637856,1500
995,4,5,0.0008675524492740733,0.00014780718424245996,1500
996,4,4,0.00031249992282615684,2.5267054592089937e-05,1500
997,2,4,0.0003132334044147164,2.8755779359284508e-05,1500
998,4,5,0.00024595855002165046,1.1259480155120303e-05,1500
999,1,5,0.0012874875509269836,0.0003235659806181683,1500
1000,4,4,0.00028556171922330915,2.338374979866729e-05,1500
1001,1,1,0.0005660092973051927,0.00010085253155196903,1500
1002,3,5,0.00033976225672152014,2.238309326438537e-05,1500
1003,3,5,0.0007627728680576384,0.0001107854160976674,1500
1004,0,5,0.0011810638611084584,0.00025849773196492536,1500
1005,3,5,0.0007502834627722523,0.0001046259413204971,1500
1006,3,5,0.0003585099968953601,2.6408407816652293e-05,1500
1007,3,5,0.0018690286940003485,0.0006707523854125126,1500
1009,3,4,0.0002421425648606369,1.5598154010154675e-05,1500
1008,4,4,0.0003107419131843623,2.709187661019295e-05,1500
1010,0,0,0.0002434547448088687,2.0024359195032313e-05,1500
1012,3,5,0.001216911681654308,0.0002956616096946572,1500
1011,3,5,0.0009917493058165835,0.00018394225686248808,1500
1013,5,5,0.00040966524942673174,3.1317888756392196e-05,1500
1014,4,5,0.00038012065190977525,2.6985826423601532e-05,1500
1015,0,0,0.0005314720172158162,9.565497230004617e-05,1500
1017,4,5,0.00017564292152149209,6.01612425503048e-06,1500
1016,4,5,0.0008719011041256377,0.00016405197513806748,1500
1018,3,0,0.000264065302804658,2.3557081822758697e-05,1500
1019,0,5,0.0007233927190814048,0.00010416850082960893,1500
1020,3,5,0.002128318876654906,0.0008712267511565651,1500
1021,1,0,0.000837479297284465,0.00023669291174238996,1500
1022,3,1,0.0005685748121345738,0.00010179448704482244,1500
1023,3,5,0.0007692129364126181,0.00011030430733755216,1500
1024,4,5,0.0004837970968098752,4.662948163008691e-05,1500
1026,4,5,0.0007045244012839416,9.406854814588398e-05,1500
1025,4,4,0.0006332959349919941,0.00010177835148512913,1500
1027,3,5,0.0004928366435685227,4.561639801656211e-05,1500
1028,0,5,0.0010495613738560222,0.00020309304323071087,1500
1030,3,5,0.0008136200141775641,0.00012843447682989254,1500
1029,4,5,0.00048366043908676354,4.576686821778108e-05,1500
1031,5,5,0.0006608764974545952,8.142239700861283e-05,1500
1033,4,4,0.0008693746208295975,0.0001785727107333089,1500
1032,4,5,0.0014182471488952784,0.00037667197526469076,1500
1034,3,5,0.0004746837993259891,4.488268321530086e-05,1500
1035,4,4,0.00020564599894516827,1.028723992213136e-05,1500
1036,3,5,0.0021563864194379142,0.0009253906293409515,1500
1037,3,5,0.0016829743710785197,0.0005495787543802303,1500
1038,2,4,0.0007435384243241708,0.00013963404520183465,1500
1039,3,5,0.0010241916693173791,0.00019952377967553765,1500
1041,4,5,0.0010710060404933537,0.0002177595781493063,1500
1040,0,5,0.001444521280403512,0.00040493728482256957,1500
1042,3,5,0.0003436313163279128,2.268957449615005e-05,1500
1043,3,5,0.0008395292591815668,0.00012958415321671048,1500
1044,5,5,0.00011268734490274547,2.3585371026251743e-06,1500
1045,3,5,0.00041074090281486474,3.2932959528715085e-05,1500
1046,3,5,0.00026128290801320927,1.2915574719384997e-05,1500
1047,3,5,0.00033635371853719097,2.1783580227209982e-05,1500
1049,4,4,0.00036469971960769696,3.627518269374625e-05,1500
1048,4,5,0.0004143660355148764,3.306815174874695e-05,1500
1050,3,5,0.003969935854674791,0.002970580533393091,1500
1051,4,5,0.0009611627468164638,0.00017328119768821528,1500
1052,5,5,0.00011403953725374905,2.453295317964241e-06,1500
1053,3,5,0.0014679346068939261,0.00040127523348885047,1500
1054,4,4,0.0002884263907831124,2.0680181323791338e-05,1500
1055,0,5,0.0007852450645340263,0.00011457158995688792,1500
1056,4,5,0.002038656133402251,0.000780573117244113,1500
1057,5,5,0.0011032224423484563,0.00022759570886284993,1500
1059,2,5,0.0010089102681820083,0.00019645673050671625,1500
1058,1,1,0.0002917953109915719,2.6817883980675654e-05,1500
1060,4,5,0.0002847087919510776,1.5150263784180246e-05,1500
1061,5,5,0.00041016846782050025,3.121551299418454e-05,1500
1063,3,5,0.0003692055746368883,2.6273509249939802e-05,1500
1062,3,5,0.0008307533787636143,0.00013150849172973285,1500
1064,5,5,0.0006262912090535415,7.515813409044095e-05,1500
1065,3,1,0.0007715070908487063,0.00018747248534409214,1500
1067,0,5,0.00030110807915577695,1.698649988974242e-05,1500
1066,3,5,0.00034473090474127557,2.2067981302467447e-05,1500
1069,3,5,0.0008192477949125895,0.0001290766904368008,1500
1068,3,5,0.0005988589484472392,6.701740082225723e-05,1500
1071,5,5,0.0009618056613620761,0.00017638133713240425,1500
1070,3,0,0.0023980167793220463,0.001942894592239888,1500
1072,5,5,0.00018388127832960253,6.2995371232569336e-06,1500
1073,4,5,0.001781361378927701,0.0006015151126905106,1500
1075,0,0,0.00022661257695026274,1.7348433927235012e-05,1500
1074,5,5,0.0012482060537578846,0.0002996318220504715,1500
1076,4,5,0.0003064763817241192,1.8031028800492285e-05,1500
1078,3,5,0.0005766748660748843,6.419960879581236e-05,1500
1077,4,5,0.0005123700772232655,5.0079626267490794e-05,1500
1079,4,1,0.00035931684735159453,4.061424438958412e-05,1500
1080,3,5,0.0028221814265346726,0.0015343132947698648,1500
1083,2,5,0.00022177003335298578,9.608030534091431e-06,1500
1082,4,5,0.0011457035130686825,0.0002513922245338507,1500
1081,3,5,0.0014124124997653544,0.0003833676837015493,1500
1084,0,0,3.4629191358384586,233.23456388759033,1500
1085,4,5,0.0012120294545853445,0.0002751074239885503,1500
1086,1,1,0.0005192387199305836,8.490767125815773e-05,1500
1087,3,5,0.0006469261961845293,7.85827656659079e-05,1500
1088,3,5,0.0001918657795365511,6.844256760678003e-06,1500
1089,5,5,0.0013114106331155602,0.00032968517035093217,1500
1090,5,5,0.0021722553168013613,0.000890195325582817,1500
1091,3,5,0.0010304041564251716,0.00019811754343403802,1500
1092,4,5,0.00045708837338682826,3.864224505588876e-05,1500
1093,5,5,0.00025561066294459844,1.237754886231772e-05,1500
1094,5,5,0.0005433463857390728,5.595741264543753e-05,1500
1095,3,5,0.0040088360107482695,0.0030523059339820345,1500
1096,4,5,0.00037575216266955337,2.6020168227187712e-05,1500
1097,3,5,0.0006601033427323942,8.589683874174493e-05,1500
1098,1,5,0.003974786458147359,0.0030445630646113602,1500
1099,3,5,0.0013740195210915488,0.00036770196896349636,1500
1100,2,5,0.0006704703615022636,8.668003904087706e-05,1500
1101,3,5,0.0009547819951347351,0.00017114767010697958,1500
1102,5,5,0.001085423014307786,0.00022832332807365074,1500
1103,0,0,0.001582590809365023,0.0008444461174924902,1500
1104,5,5,0.0006840307600467545,8.795249607645734e-05,1500
1105,0,0,0.00015559732300684433,8.178874112117778e-06,1500
1106,3,5,0.001539807930275738,0.0004647312216460691,1500
1107,2,4,0.0009949069015925888,0.00026621982905480467,1500
1108,5,5,0.0003501742672871799,2.267495449418292e-05,1500
1109,5,5,0.0002287767069989505,9.987281491652308e-06,1500
1110,1,1,7.165382511115248e-05,1.616451494357349e-06,1500
1111,3,5,0.0003358327956749848,2.142255504454479e-05,1500
1113,4,4,0.0005292193254766132,8.022570831580541e-05,1500
1112,3,5,0.0010141341323883176,0.00019132364656751724,1500
1114,3,5,0.002209951642732298,0.0009461558188911051,1500
1115,0,0,0.00038139254516266933,4.917047209835779e-05,1500
1116,3,5,0.0003757373847533449,2.679258850615324e-05,1500
1118,4,4,0.00022751115175575348,1.3526635906547875e-05,1500
1117,4,5,0.00047316290912544193,4.235208148096152e-05,1500
1119,2,5,0.0003320786117836294,2.0458785532729653e-05,1500
1120,3,5,0.000791239567192244,0.00011954454339129342,1500
1121,3,0,0.001950702490648454,0.0012888721822428917,1500
1122,3,5,0.0009458866103835138,0.00016980044644850404,1500
1123,5,5,0.0005197977525009485,5.0025055523085705e-05,1500
1124,4,5,0.00037397392576910503,2.6513555875631443e-05,1500
1125,4,4,0.0004191789251724679,4.833165869669385e-05,1500
1126,5,5,0.0002337260402119021,1.0168506161138364e-05,1500
1127,1,5,0.0007261719703252079,0.00010016907567394519,1500
1128,4,4,0.0004414577095331749,5.939796128536961e-05,1500
1129,3,5,0.000838313209962003,0.00013498820313531041,1500
1130,5,5,0.0014047215781531524,0.00036949245003108886,1500
1131,3,1,0.00032194186226001,3.2620984575205784e-05,1500
1132,0,5,0.0006533431431322949,8.126084863000274e-05,1500
1134,4,4,0.00022067347021096362,1.2990937227262942e-05,1500
1133,5,5,0.0003579801799709454,2.352428563038152e-05,1500
1135,3,5,0.001643968469969227,0.0005321228315993815,1500
1136,0,5,0.0006164879605712494,7.152273487522558e-05,1500
1137,3,5,0.0008854885896848571,0.0001517992503808378,1500
1138,3,5,0.0027136414320049988,0.0013658248561995083,1500
1139,2,5,0.00042517290175513056,3.614769713727169e-05,1500
1140,0,0,0.0004604062609464239,7.157272644156051e-05,1500
1141,5,5,0.0019759104758684076,0.0007314838838840101,1500
1142,3,5,0.0020986673974649995,0.000859523004025506,1500
1143,5,5,0.00026580768476880146,1.4020056530455445e-05,1500
1145,3,5,0.00025730581426766023,1.235943036062941e-05,1500
1144,4,4,0.00029017981649381917,2.3475131763047902e-05,1500
1146,3,5,0.0010245053774207832,0.00020772862467123988,1500
1147,3,5,0.00039485911094946,2.8928770642549878e-05,1500
1148,3,5,0.0012523611301094857,0.0003056693876082533,1500
1150,5,5,0.002840460292205786,0.0015948535569856677,1500
1149,3,5,0.000773118078160875,0.00011017953202304329,1500
1151,2,5,0.001482935195955595,0.00041594532429599764,1500
1152,0,5,0.00020425680875816706,8.17146890466022e-06,1500
1153,4,4,0.0001654664373117988,8.453100397527223e-06,1500
1154,0,0,2.3497941967484666,230.35652561626716,1500
1155,5,5,0.0020052070293473424,0.0007833466564814976,1500
1156,1,5,0.0005911539756758623,6.679012327638064e-05,1500
1157,5,5,0.022677501146930717,0.09814108672921745,1500
1158,3,5,0.00021653386984022828,8.780561171307401e-06,1500
1159,5,5,0.00023855428808122755,1.0681283499664374e-05,1500
1160,1,1,0.0007098051724442984,0.00015840517108925152,1500
1162,4,5,0.0006509111168873316,8.021830992972385e-05,1500
1161,1,5,0.0010501359872988607,0.00021639989182851955,1500
1163,0,5,0.0009701826651279226,0.0001886997045742238,1500
1164,3,4,0.0004634920728674426,5.659907587086515e-05,1500
1165,5,5,0.0001299670784184006,3.3052948848038152e-06,1500
1166,5,5,0.00023345680001247797,1.1216256114293162e-05,1500
1167,1,1,0.000783815464198222,0.00019320982747001873,1500
1169,0,1,0.00022902992758814652,1.652530752834617e-05,1500
1170,4,5,0.0003759353593450619,2.6965905079598003e-05,1500
1168,5,5,0.0004727001087638758,4.251609322520285e-05,1500
1171,5,5,0.0001255357103851969,3.2359693083624095e-06,1500
1174,0,5,0.00042744463509590064,3.38990658589648e-05,1500
1172,4,5,0.0005893395934071845,6.506757424756763e-05,1500
1173,4,5,0.0015355336957556152,0.0004989562330012426,1500
1175,3,5,0.0005958351735848642,6.94021144394608e-05,1500
1176,3,5,0.000612610724486806,7.0879218601802e-05,1500
1177,5,5,0.001969044402845553,0.0007253205391180935,1500
1178,5,5,0.0004675122662736162,4.252191854024094e-05,1500
1179,4,5,0.0013391193256138386,0.00033514655541241054,1500
1181,5,5,0.0003307109321430076,2.1571410820212854e-05,1500
1180,5,5,0.002215321910322561,0.0009246360543142864,1500
1182,3,5,0.001419765841667641,0.00037660030749615754,1500
1183,5,5,0.0004064258202682695,3.107381076752878e-05,1500
1185,3,5,0.0002103136138717136,8.60890111939291e-06,1500
1186,5,5,0.0003460646030666021,2.3969911503871337e-05,1500
1184,4,4,0.00020963373435705203,1.0895912331054567e-05,1500
1187,4,5,0.0015936645313088767,0.00047907060736177134,1500
1189,3,5,0.001644230961111439,0.0005290533102216783,1500
1188,0,0,3.7876150832501807,243.7276633084052,1500
1190,3,5,0.0005129885207135705,5.076823982598236e-05,1500
1191,3,5,0.0008272182979538248,0.00012801722213029456,1500
1192,2,4,0.0002925965565368169,2.177085910312278e-05,1500
1193,5,5,0.0005643325992028518,5.92866861448641e-05,1500
1194,3,5,0.0003856135782201737,2.7683390638182333e-05,1500
1195,2,5,0.001450183248771882,0.00041628143377303513,1500
1196,2,5,0.0004663297865419133,4.283504179278805e-05,1500
1197,5,5,0.000397150540626215,3.1278029198743434e-05,1500
1198,0,5,0.00023771817530736798,1.0387859839601999e-05,1500
1199,4,5,0.0006203551271404546,7.619826015199769e-05,1500
1200,0,0,0.00022433965175693813,1.698759171290607e-05,1500
1202,0,0,0.0002029320021665264,1.3917241811961775e-05,1500
1201,3,5,0.0004638235039893546,4.074743926584628e-05,1500
1203,4,5,0.000638570574357932,7.697504490252777e-05,1500
1204,5,5,0.0017243857341372134,0.0006178054622979443,1500
1206,0,0,0.00019203215115550773,1.244073549206389e-05,1500
1205,3,5,0.0002289784544286704,1.013345547277446e-05,1500
1207,4,5,0.0005329456609221281,5.582107780070875e-05,1500
1208,3,5,0.00031684338775704466,2.066286501826579e-05,1500
1209,2,5,0.0006477862367873777,8.03892828980184e-05,1500
1210,5,5,0.0007069500233849205,9.298143242541593e-05,1500
1211,2,5,0.00123469412286151,0.00029952616731213343,1500
1212,3,5,0.0011107095423554601,0.0002331676424662636,1500
1213,5,5,0.0008184459641737127,0.00012918460765685275,1500
1214,5,5,0.0014579997972921973,0.00041221318348120606,1500
1215,3,5,0.0006167399798854141,7.56029532216152e-05,1500
1217,3,5,0.0007407787991678071,0.0001065459827899064,1500
1218,5,5,0.0005589691223465305,6.069857204901083e-05,1500
1216,0,0,3.2429210188587483,232.891179148191,1500
1219,4,5,0.0011441709653628716,0.000255705384715098,1500
1220,3,5,0.0011644414920148549,0.0002493420240101622,1500
1221,5,5,0.001001518584844254,0.00019267972924839219,1500
1222,5,5,0.000224997887274998,9.756573905739964e-06,1500
1223,0,5,0.0010889150072651752,0.00022599424007929957,1500
1224,5,5,0.0007954107464167554,0.00011968652213547687,1500
1225,4,4,0.00022711132504333966,1.371456689693309e-05,1500
1226,3,1,0.0006200800524033376,0.00012116264275163889,1500
1227,5,5,0.001499986721790693,0.00042031682759511164,1500
1229,0,0,0.0003643164126088905,4.4903167397561226e-05,1500
1228,3,5,0.0008554253082859069,0.00014602713872361378,1500
1230,5,5,0.0006560854697692265,8.000275966609896e-05,1500
1231,3,5,0.0017910858421061754,0.0006218886939967815,1500
1232,3,5,0.000809461352471109,0.00012283930506991922,1500
1233,0,5,0.0013897851930434622,0.00035825202620580606,1500
1234,1,1,0.00028504304285674475,2.5591802544140613e-05,1500
1235,4,5,0.0015264104378529349,0.00043548511114869593,1500
1236,0,4,0.0001389441656652766,5.2932830867339045e-06,1500
1237,3,1,0.0008675473353408876,0.00023692384242964004,1500
1238,3,5,0.002582877038990471,0.0012477346428923096,1500
1239,4,5,0.0004514892859598785,3.9377746470887143e-05,1500
1241,4,5,0.0010534379989618644,0.00021455901850689775,1500
1240,5,5,0.00039087925535486026,2.9486814048194205e-05,1500
1242,2,4,0.0002969586277858476,2.3171477023542634e-05,1500
1243,3,1,0.00014892362642006477,6.985840264938753e-06,1500
1244,4,5,0.0008368318758408276,0.0001317228340686105,1500
1245,4,5,0.0002695549575032754,1.3687402040834155e-05,1500
1246,5,5,0.00019246147749283336,7.132009134854033e-06,1500
1247,3,5,0.0014221861770790892,0.00037672932184778526,1500
1248,5,5,0.0007513227368948689,0.00011749478033832683,1500
1250,3,1,0.00023324055089436993,1.713704852055873e-05,1500
1249,0,0,2.5586450216825676,222.6276882252048,1500
1251,4,5,0.00044980012772408693,4.02606883038924e-05,1500
1252,5,5,0.0005276457524228261,5.280314158460148e-05,1500
1254,5,5,0.00044793172428674635,3.709171917414127e-05,1500
1253,4,5,0.0008385958286738832,0.00013196191947295366,1500
1255,0,5,0.0035151793948079322,0.002521883233375956,1500
1256,4,5,0.0015548225825573203,0.0004948437213109464,1500
1257,2,4,0.0002643946151592414,2.1563272411232586e-05,1500
1259,3,5,0.002073158533292064,0.0008157610468986298,1500
1258,4,5,0.0001796435586304924,6.320241698609044e-06,1500
1260,5,5,0.0002999852064486879,1.901285101214844e-05,1500
1261,3,5,0.0003060768390864219,1.7265766659333794e-05,1500
1262,5,5,0.005503728804463871,0.00589887365080001,1500
1263,4,5,0.00021371587004649024,9.195666683806696e-06,1500
1264,4,5,0.0002657805743066091,1.4109515419634143e-05,1500
1265,2,5,0.0003797035692074125,2.8286520542342344e-05,1500
1266,3,5,0.0005101354589845888,5.307845685806901e-05,1500
1267,4,5,0.0003695355623911178,2.603035198331651e-05,1500
1268,0,0,0.0005105128299211297,8.796504630429646e-05,1500
1269,4,5,0.0009029158888013674,0.00015418580598016137,1500
1270,2,5,0.0015052419444132941,0.0004218383518597576,1500
1271,4,1,0.0005526026958048972,9.625303073252293e-05,1500
1272,3,1,0.0006828968956531595,0.00014677964403153187,1500
1273,3,5,0.00030375519546379295,1.74568314354014e-05,1500
1274,1,5,0.0016276937833340922,0.0005101591394085642,1500
1275,5,5,0.0005417485313217157,5.8183681699137604e-05,1500
1276,0,0,0.001203635905367839,0.00048808516949346725,1500
1277,3,5,0.0006157290237171731,7.379463567724936e-05,1500
1278,1,5,0.0009822157910869896,0.00018434161898462885,1500
1279,4,5,0.00014870082111497388,4.196769516817743e-06,1500
1280,1,5,0.0006803718392585754,8.87079240278412e-05,1500
1281,5,5,0.0009400574113781736,0.000164077458466725,1500
1282,0,0,0.00019663180410748482,1.3058685128361758e-05,1500
1283,3,5,0.0008887200944928109,0.00015267440244864358,1500
1284,4,5,0.001330731448464585,0.00034391510379194924,1500
1286,4,4,0.0003452134035665871,3.518042492428641e-05,1500
1285,2,5,0.0032599331011490327,0.0019850210317936866,1500
1288,4,4,0.0002696588772275235,1.9677726404251713e-05,1500
1287,5,5,0.000290478483806983,1.6991163626866895e-05,1500
1290,4,5,0.0007733048016460531,0.00012099329051430415,1500
1289,3,5,0.0016081100513736584,0.0005065579715394868,1500
1292,3,5,0.00030082697595132,1.716428460532725e-05,1500
1291,4,5,0.00041820367017330625,3.2121727838757674e-05,1500
1293,2,4,0.00020029848846918815,1.1243769567433823e-05,1500
1294,4,4,0.0002991075714866195,2.4192490242994476e-05,1500
1296,5,5,0.00040097106112813887,3.0511083882581846e-05,1500
1295,3,5,0.0005032496914154022,4.8538447719903396e-05,1500
1297,3,5,0.0003542444270488752,2.4303876265088363e-05,1500
1298,3,5,0.0005347331496479868,5.232206954782906e-05,1500
1300,3,1,0.0001043136265791913,3.424714146224761e-06,1500
1299,4,5,0.0005668463398994968,6.132858237305726e-05,1500
1301,3,5,0.0018571532746075106,0.0006617326612888726,1500
1302,4,4,0.0007264709973567138,0.00013169708787361614,1500
1303,0,0,0.0009183960774066235,0.0002853233503256174,1500
1304,3,4,0.0005182005697075441,7.001042818410859e-05,1500
1305,1,1,0.0002507463556699129,1.978028666272501e-05,1500
1306,4,5,0.0003872321040365918,2.899320513178942e-05,1500
1307,5,5,0.001105173852155502,0.00023085387541568116,1500
1308,3,5,0.0006782144046584801,8.918292195606415e-05,1500
1309,3,5,0.0001986472446870571,7.55382214335143e-06,1500
1310,4,5,0.0010023427914604246,0.00018678389343179737,1500
1312,5,5,0.000548784020938512,5.612287535482982e-05,1500
1311,3,5,0.01109952605371546,0.022994472608400453,1500
1313,4,0,0.012505486949009052,0.0525025440581731,1500
1314,1,5,0.0006632498495991439,8.083902987666511e-05,1500
1316,3,5,0.0003659703849988628,2.5734368663243387e-05,1500
1315,3,5,0.001055258377473271,0.000212293689999389,1500
1317,3,5,0.00021908908611576982,8.866621536932164e-06,1500
1318,3,5,0.0004579380261554677,3.873331101051137e-05,1500
1319,2,5,0.0011154389039387909,0.00023522511109599496,1500
1320,0,5,0.0012043890721461976,0.00027250633368529353,1500
1321,1,5,0.0001389877545483685,3.6081388796381935e-06,1500
1322,5,5,0.0009940544532029774,0.00018926554108470386,1500
1324,4,4,0.00014103383222379616,5.1314680046176356e-06,1500
1323,3,5,0.0004744619937520872,4.327965948723221e-05,1500
1325,3,5,0.0008539764791194419,0.00013593088316084145,1500
1326,2,5,0.0006997995830686055,9.265912176710288e-05,1500
1329,1,5,0.00034206908763820753,2.2561146893881397e-05,1500
1327,2,5,0.0006649815564142559,8.49934850208331e-05,1500
1328,3,5,0.0010990216846031688,0.00022701076409430368,1500
1330,3,5,0.00019878341148094088,7.786906376782354e-06,1500
1331,5,5,0.000781231349872903,0.00011557291950175945,1500
1332,4,4,0.00029928728193715626,2.246170145547376e-05,1500
1333,0,0,0.00020941319484295536,1.4834212103548382e-05,1500
