function,method,seed,scenario,regret,wiped
F03-RastriginSep,PSO,2,40,660.572,1
F03-RastriginSep,PSO,2,41,1.13687e-13,0
F03-RastriginSep,PSO,2,42,748.051,1
F03-RastriginSep,PSO,2,43,593.038,1
F03-RastriginSep,PSO,2,44,1.13687e-13,0
F03-RastriginSep,Crowding-DE,2,15,0.0373622,0
F03-RastriginSep,Crowding-DE,2,16,557.072,1
F03-RastriginSep,Crowding-DE,2,17,0.0373622,0
F03-RastriginSep,Crowding-DE,2,18,0.0373622,0
F03-RastriginSep,Crowding-DE,2,19,0.0373622,0
F03-RastriginSep,Crowding-DE,2,20,0.0373622,0
F03-RastriginSep,Crowding-DE,2,21,561.081,1
F03-RastriginSep,Crowding-DE,2,22,683.662,1
F03-RastriginSep,Crowding-DE,2,23,720.988,1
F03-RastriginSep,Crowding-DE,2,24,555.961,1
F03-RastriginSep,Crowding-DE,2,25,0.146914,0
F03-RastriginSep,Crowding-DE,2,26,682.99,1
F03-RastriginSep,Crowding-DE,2,27,613.975,1
F03-RastriginSep,Crowding-DE,2,28,0.0373622,0
F03-RastriginSep,Crowding-DE,2,29,539.183,1
F03-RastriginSep,Crowding-DE,2,30,0.0373622,0
F03-RastriginSep,Crowding-DE,2,31,0.0373622,0
F03-RastriginSep,Crowding-DE,2,32,0.0373622,0
F03-RastriginSep,Crowding-DE,2,33,0.0373622,0
F03-RastriginSep,Crowding-DE,2,34,578.596,1
F03-RastriginSep,Crowding-DE,2,35,0.0373622,0
F03-RastriginSep,Crowding-DE,2,36,667.078,1
F03-RastriginSep,Crowding-DE,2,37,0.0373622,0
F03-RastriginSep,Crowding-DE,2,38,0.0242312,0
F03-RastriginSep,Crowding-DE,2,39,627.207,1
F03-RastriginSep,Crowding-DE,2,40,622.445,1
F03-RastriginSep,Crowding-DE,2,41,0.0373622,0
F03-RastriginSep,Crowding-DE,2,42,697.063,1
F03-RastriginSep,Crowding-DE,2,43,561.409,1
F03-RastriginSep,Crowding-DE,2,44,0.0373622,0
F03-RastriginSep,MAP-Elites,2,15,1.176,0
F03-RastriginSep,MAP-Elites,2,16,574.187,1
F03-RastriginSep,MAP-Elites,2,17,1.176,0
F03-RastriginSep,MAP-Elites,2,18,1.176,0
F03-RastriginSep,MAP-Elites,2,19,1.176,0
F03-RastriginSep,MAP-Elites,2,20,1.176,0
F03-RastriginSep,MAP-Elites,2,21,569.982,1
F03-RastriginSep,MAP-Elites,2,22,700.723,1
F03-RastriginSep,MAP-Elites,2,23,732.74,1
F03-RastriginSep,MAP-Elites,2,24,571.229,1
F03-RastriginSep,MAP-Elites,2,25,537.672,1
F03-RastriginSep,MAP-Elites,2,26,692.902,1
F03-RastriginSep,MAP-Elites,2,27,608.349,1
F03-RastriginSep,MAP-Elites,2,28,1.176,0
F03-RastriginSep,MAP-Elites,2,29,539.669,1
F03-RastriginSep,MAP-Elites,2,30,1.176,0
F03-RastriginSep,MAP-Elites,2,31,1.176,0
F03-RastriginSep,MAP-Elites,2,32,1.176,0
F03-RastriginSep,MAP-Elites,2,33,1.176,0
F03-RastriginSep,MAP-Elites,2,34,595.312,1
F03-RastriginSep,MAP-Elites,2,35,1.176,0
F03-RastriginSep,MAP-Elites,2,36,677.032,1
F03-RastriginSep,MAP-Elites,2,37,1.176,0
F03-RastriginSep,MAP-Elites,2,38,1.32786,0
F03-RastriginSep,MAP-Elites,2,39,632.6,1
F03-RastriginSep,MAP-Elites,2,40,639.35,1
F03-RastriginSep,MAP-Elites,2,41,1.176,0
F03-RastriginSep,MAP-Elites,2,42,703.489,1
F03-RastriginSep,MAP-Elites,2,43,578.476,1
F03-RastriginSep,MAP-Elites,2,44,1.176,0
F03-RastriginSep,MC-ESO-crowd,2,15,0.4286,0
F03-RastriginSep,MC-ESO-crowd,2,16,584.211,1
F03-RastriginSep,MC-ESO-crowd,2,17,0.4286,0
F03-RastriginSep,MC-ESO-crowd,2,18,0.4286,0
F03-RastriginSep,MC-ESO-crowd,2,19,0.4286,0
F03-RastriginSep,MC-ESO-crowd,2,20,0.4286,0
F03-RastriginSep,MC-ESO-crowd,2,21,1.10948,0
F03-RastriginSep,MC-ESO-crowd,2,22,661.498,1
F03-RastriginSep,MC-ESO-crowd,2,23,683.204,1
F03-RastriginSep,MC-ESO-crowd,2,24,556.65,1
F03-RastriginSep,MC-ESO-crowd,2,25,540.555,1
F03-RastriginSep,MC-ESO-crowd,2,26,641.406,1
F03-RastriginSep,MC-ESO-crowd,2,27,561.278,1
F03-RastriginSep,MC-ESO-crowd,2,28,0.4286,0
F03-RastriginSep,MC-ESO-crowd,2,29,553.39,1
F03-RastriginSep,MC-ESO-crowd,2,30,0.4286,0
F03-RastriginSep,MC-ESO-crowd,2,31,0.4286,0
F03-RastriginSep,MC-ESO-crowd,2,32,0.4286,0
F03-RastriginSep,MC-ESO-crowd,2,33,0.4286,0
F03-RastriginSep,MC-ESO-crowd,2,34,598.081,1
F03-RastriginSep,MC-ESO-crowd,2,35,0.4286,0
F03-RastriginSep,MC-ESO-crowd,2,36,625.574,1
F03-RastriginSep,MC-ESO-crowd,2,37,0.4286,0
F03-RastriginSep,MC-ESO-crowd,2,38,0,0
F03-RastriginSep,MC-ESO-crowd,2,39,578.748,1
F03-RastriginSep,MC-ESO-crowd,2,40,599.685,1
F03-RastriginSep,MC-ESO-crowd,2,41,0.4286,0
F03-RastriginSep,MC-ESO-crowd,2,42,649.896,1
F03-RastriginSep,MC-ESO-crowd,2,43,587.222,1
F03-RastriginSep,MC-ESO-crowd,2,44,0.4286,0
F03-RastriginSep,quality,2,15,0,0
F03-RastriginSep,quality,2,16,573.646,1
F03-RastriginSep,quality,2,17,0,0
F03-RastriginSep,quality,2,18,0,0
F03-RastriginSep,quality,2,19,0,0
F03-RastriginSep,quality,2,20,0,0
F03-RastriginSep,quality,2,21,560.873,1
F03-RastriginSep,quality,2,22,683.67,1
F03-RastriginSep,quality,2,23,720.848,1
F03-RastriginSep,quality,2,24,560.122,1
F03-RastriginSep,quality,2,25,536.873,1
F03-RastriginSep,quality,2,26,682.805,1
F03-RastriginSep,quality,2,27,613.506,1
F03-RastriginSep,quality,2,28,0,0
F03-RastriginSep,quality,2,29,555.424,1
F03-RastriginSep,quality,2,30,0,0
F03-RastriginSep,quality,2,31,0,0
F03-RastriginSep,quality,2,32,0,0
F03-RastriginSep,quality,2,33,0,0
F03-RastriginSep,quality,2,34,594.509,1
F03-RastriginSep,quality,2,35,0,0
F03-RastriginSep,quality,2,36,666.894,1
F03-RastriginSep,quality,2,37,0,0
F03-RastriginSep,quality,2,38,0.968764,0
F03-RastriginSep,quality,2,39,626.924,1
F03-RastriginSep,quality,2,40,622.448,1
F03-RastriginSep,quality,2,41,0,0
F03-RastriginSep,quality,2,42,696.801,1
F03-RastriginSep,quality,2,43,577.889,1
F03-RastriginSep,quality,2,44,0,0
F03-RastriginSep,complement,2,15,33.8283,0
F03-RastriginSep,complement,2,16,39.7961,0
F03-RastriginSep,complement,2,17,4.97479,0
F03-RastriginSep,complement,2,18,4.97479,0
F03-RastriginSep,complement,2,19,4.97479,0
F03-RastriginSep,complement,2,20,4.97479,0
F03-RastriginSep,complement,2,21,29.8485,0
F03-RastriginSep,complement,2,22,107.451,0
F03-RastriginSep,complement,2,23,99.4916,0
F03-RastriginSep,complement,2,24,79.5939,0
F03-RastriginSep,complement,2,25,80.5889,0
F03-RastriginSep,complement,2,26,112.426,0
F03-RastriginSep,complement,2,27,23.8788,0
F03-RastriginSep,complement,2,28,4.97479,0
F03-RastriginSep,complement,2,29,0,0
F03-RastriginSep,complement,2,30,4.97479,0
F03-RastriginSep,complement,2,31,4.97479,0
F03-RastriginSep,complement,2,32,4.97479,0
F03-RastriginSep,complement,2,33,4.97479,0
F03-RastriginSep,complement,2,34,107.451,0
F03-RastriginSep,complement,2,35,4.97479,0
F03-RastriginSep,complement,2,36,112.426,0
F03-RastriginSep,complement,2,37,4.97479,0
F03-RastriginSep,complement,2,38,3.95364,0
F03-RastriginSep,complement,2,39,131.329,0
F03-RastriginSep,complement,2,40,0,0
F03-RastriginSep,complement,2,41,4.97479,0
F03-RastriginSep,complement,2,42,112.426,0
F03-RastriginSep,complement,2,43,43.7758,0
F03-RastriginSep,complement,2,44,4.97479,0
F03-RastriginSep,MC-ESO,3,15,697.479,1
F03-RastriginSep,MC-ESO,3,16,705.603,1
F03-RastriginSep,MC-ESO,3,17,0.511628,0
F03-RastriginSep,MC-ESO,3,18,682.991,1
F03-RastriginSep,MC-ESO,3,19,0,0
F03-RastriginSep,MC-ESO,3,20,4.49144,0
F03-RastriginSep,MC-ESO,3,21,0,0
F03-RastriginSep,MC-ESO,3,22,0,0
F03-RastriginSep,MC-ESO,3,23,7.47631,0
F03-RastriginSep,MC-ESO,3,24,0.511628,0
F03-RastriginSep,MC-ESO,3,25,0,0
F03-RastriginSep,MC-ESO,3,26,646.485,1
F03-RastriginSep,MC-ESO,3,27,695.349,1
F03-RastriginSep,MC-ESO,3,28,0.511628,0
F03-RastriginSep,MC-ESO,3,29,0,0
F03-RastriginSep,MC-ESO,3,30,5.4864,0
F03-RastriginSep,MC-ESO,3,31,723.321,1
F03-RastriginSep,MC-ESO,3,32,1.96637,0
F03-RastriginSep,MC-ESO,3,33,0,0
F03-RastriginSep,MC-ESO,3,34,0,0
F03-RastriginSep,MC-ESO,3,35,0,0
F03-RastriginSep,MC-ESO,3,36,716.928,1
F03-RastriginSep,MC-ESO,3,37,0,0
F03-RastriginSep,MC-ESO,3,38,721.976,1
F03-RastriginSep,MC-ESO,3,39,0.511628,0
F03-RastriginSep,MC-ESO,3,40,0,0
F03-RastriginSep,MC-ESO,3,41,0,0
F03-RastriginSep,MC-ESO,3,42,0,0
F03-RastriginSep,MC-ESO,3,43,754.175,1
F03-RastriginSep,MC-ESO,3,44,0,0
F03-RastriginSep,NMMSO,3,15,677.513,1
F03-RastriginSep,NMMSO,3,16,735.447,1
F03-RastriginSep,NMMSO,3,17,0,0
F03-RastriginSep,NMMSO,3,18,676.093,1
F03-RastriginSep,NMMSO,3,19,6.42193e-07,0
F03-RastriginSep,NMMSO,3,20,3.02693,0
F03-RastriginSep,NMMSO,3,21,6.42193e-07,0
F03-RastriginSep,NMMSO,3,22,6.42193e-07,0
F03-RastriginSep,NMMSO,3,23,1.98991,0
F03-RastriginSep,NMMSO,3,24,0,0
F03-RastriginSep,NMMSO,3,25,6.42193e-07,0
F03-RastriginSep,NMMSO,3,26,614.611,1
F03-RastriginSep,NMMSO,3,27,735.848,1
F03-RastriginSep,NMMSO,3,28,0,0
F03-RastriginSep,NMMSO,3,29,6.42193e-07,0
F03-RastriginSep,NMMSO,3,30,0,0
F03-RastriginSep,NMMSO,3,31,706.535,1
F03-RastriginSep,NMMSO,3,32,0.150423,0
F03-RastriginSep,NMMSO,3,33,6.42193e-07,0
F03-RastriginSep,NMMSO,3,34,6.42193e-07,0
F03-RastriginSep,NMMSO,3,35,6.42193e-07,0
F03-RastriginSep,NMMSO,3,36,711.127,1
F03-RastriginSep,NMMSO,3,37,662.762,1
F03-RastriginSep,NMMSO,3,38,703.59,1
F03-RastriginSep,NMMSO,3,39,0,0
F03-RastriginSep,NMMSO,3,40,6.42193e-07,0
F03-RastriginSep,NMMSO,3,41,667.894,1
F03-RastriginSep,NMMSO,3,42,6.42193e-07,0
F03-RastriginSep,NMMSO,3,43,754.878,1
F03-RastriginSep,NMMSO,3,44,6.42193e-07,0
F03-RastriginSep,NCDE,3,15,661.772,1
F03-RastriginSep,NCDE,3,16,700.462,1
F03-RastriginSep,NCDE,3,17,686.308,1
F03-RastriginSep,NCDE,3,18,710.841,1
F03-RastriginSep,NCDE,3,19,0.0300633,0
F03-RastriginSep,NCDE,3,20,653.302,1
F03-RastriginSep,NCDE,3,21,0.0300633,0
F03-RastriginSep,NCDE,3,22,0.0300633,0
F03-RastriginSep,NCDE,3,23,2.01394,0
F03-RastriginSep,NCDE,3,24,671.539,1
F03-RastriginSep,NCDE,3,25,0.0300633,0
F03-RastriginSep,NCDE,3,26,606.686,1
F03-RastriginSep,NCDE,3,27,696.407,1
F03-RastriginSep,NCDE,3,28,660.713,1
F03-RastriginSep,NCDE,3,29,0.0300633,0
F03-RastriginSep,NCDE,3,30,0.0240308,0
F03-RastriginSep,NCDE,3,31,743.562,1
F03-RastriginSep,NCDE,3,32,0,0
F03-RastriginSep,NCDE,3,33,0.0300633,0
F03-RastriginSep,NCDE,3,34,0.0300633,0
F03-RastriginSep,NCDE,3,35,0.0300633,0
F03-RastriginSep,NCDE,3,36,686.229,1
F03-RastriginSep,NCDE,3,37,0.204017,0
F03-RastriginSep,NCDE,3,38,686.82,1
F03-RastriginSep,NCDE,3,39,668.844,1
F03-RastriginSep,NCDE,3,40,0.0300633,0
F03-RastriginSep,NCDE,3,41,0.204017,0
F03-RastriginSep,NCDE,3,42,0.0300633,0
F03-RastriginSep,NCDE,3,43,811.891,1
F03-RastriginSep,NCDE,3,44,0.0300633,0
F03-RastriginSep,r3pso,3,15,702.174,1
F03-RastriginSep,r3pso,3,16,735.446,1
F03-RastriginSep,r3pso,3,17,810.179,1
F03-RastriginSep,r3pso,3,18,768.828,1
F03-RastriginSep,r3pso,3,19,4.0267e-07,0
F03-RastriginSep,r3pso,3,20,738.121,1
F03-RastriginSep,r3pso,3,21,4.0267e-07,0
F03-RastriginSep,r3pso,3,22,4.0267e-07,0
F03-RastriginSep,r3pso,3,23,690.462,1
F03-RastriginSep,r3pso,3,24,753.06,1
F03-RastriginSep,r3pso,3,25,4.0267e-07,0
F03-RastriginSep,r3pso,3,26,647.273,1
F03-RastriginSep,r3pso,3,27,735.847,1
F03-RastriginSep,r3pso,3,28,781.094,1
F03-RastriginSep,r3pso,3,29,4.0267e-07,0
F03-RastriginSep,r3pso,3,30,702.428,1
F03-RastriginSep,r3pso,3,31,787.064,1
F03-RastriginSep,r3pso,3,32,685.501,1
F03-RastriginSep,r3pso,3,33,4.0267e-07,0
F03-RastriginSep,r3pso,3,34,4.0267e-07,0
F03-RastriginSep,r3pso,3,35,4.0267e-07,0
F03-RastriginSep,r3pso,3,36,726.202,1
F03-RastriginSep,r3pso,3,37,662.76,1
F03-RastriginSep,r3pso,3,38,727.185,1
F03-RastriginSep,r3pso,3,39,781.042,1
F03-RastriginSep,r3pso,3,40,4.0267e-07,0
F03-RastriginSep,r3pso,3,41,667.892,1
F03-RastriginSep,r3pso,3,42,4.0267e-07,0
F03-RastriginSep,r3pso,3,43,927.074,1
F03-RastriginSep,r3pso,3,44,4.0267e-07,0
F03-RastriginSep,NM-Restart,3,15,664.447,1
F03-RastriginSep,NM-Restart,3,16,745.072,1
F03-RastriginSep,NM-Restart,3,17,0.994959,0
F03-RastriginSep,NM-Restart,3,18,665.148,1
F03-RastriginSep,NM-Restart,3,19,4.97479,0
F03-RastriginSep,NM-Restart,3,20,0,0
F03-RastriginSep,NM-Restart,3,21,4.97479,0
F03-RastriginSep,NM-Restart,3,22,4.97479,0
F03-RastriginSep,NM-Restart,3,23,2.98487,0
F03-RastriginSep,NM-Restart,3,24,0.994959,0
F03-RastriginSep,NM-Restart,3,25,4.97479,0
F03-RastriginSep,NM-Restart,3,26,601.484,1
F03-RastriginSep,NM-Restart,3,27,730.304,1
F03-RastriginSep,NM-Restart,3,28,0.994959,0
F03-RastriginSep,NM-Restart,3,29,4.97479,0
F03-RastriginSep,NM-Restart,3,30,0.994958,0
F03-RastriginSep,NM-Restart,3,31,694.652,1
F03-RastriginSep,NM-Restart,3,32,3.95584,0
F03-RastriginSep,NM-Restart,3,33,4.97479,0
F03-RastriginSep,NM-Restart,3,34,4.97479,0
F03-RastriginSep,NM-Restart,3,35,4.97479,0
F03-RastriginSep,NM-Restart,3,36,698.218,1
F03-RastriginSep,NM-Restart,3,37,3.97983,0
F03-RastriginSep,NM-Restart,3,38,690.536,1
F03-RastriginSep,NM-Restart,3,39,0.994959,0
F03-RastriginSep,NM-Restart,3,40,4.97479,0
F03-RastriginSep,NM-Restart,3,41,3.97983,0
F03-RastriginSep,NM-Restart,3,42,4.97479,0
F03-RastriginSep,NM-Restart,3,43,765.24,1
F03-RastriginSep,NM-Restart,3,44,4.97479,0
F03-RastriginSep,IPOP-CMA-ES,3,15,702.175,1
F03-RastriginSep,IPOP-CMA-ES,3,16,735.447,1
F03-RastriginSep,IPOP-CMA-ES,3,17,810.177,1
F03-RastriginSep,IPOP-CMA-ES,3,18,768.828,1
F03-RastriginSep,IPOP-CMA-ES,3,19,0,0
F03-RastriginSep,IPOP-CMA-ES,3,20,738.121,1
F03-RastriginSep,IPOP-CMA-ES,3,21,0,0
F03-RastriginSep,IPOP-CMA-ES,3,22,0,0
F03-RastriginSep,IPOP-CMA-ES,3,23,690.461,1
F03-RastriginSep,IPOP-CMA-ES,3,24,753.058,1
F03-RastriginSep,IPOP-CMA-ES,3,25,0,0
F03-RastriginSep,IPOP-CMA-ES,3,26,647.274,1
F03-RastriginSep,IPOP-CMA-ES,3,27,735.848,1
F03-RastriginSep,IPOP-CMA-ES,3,28,781.092,1
F03-RastriginSep,IPOP-CMA-ES,3,29,0,0
F03-RastriginSep,IPOP-CMA-ES,3,30,702.427,1
F03-RastriginSep,IPOP-CMA-ES,3,31,787.065,1
F03-RastriginSep,IPOP-CMA-ES,3,32,685.5,1
F03-RastriginSep,IPOP-CMA-ES,3,33,0,0
F03-RastriginSep,IPOP-CMA-ES,3,34,0,0
F03-RastriginSep,IPOP-CMA-ES,3,35,0,0
F03-RastriginSep,IPOP-CMA-ES,3,36,726.203,1
F03-RastriginSep,IPOP-CMA-ES,3,37,662.762,1
F03-RastriginSep,IPOP-CMA-ES,3,38,727.186,1
F03-RastriginSep,IPOP-CMA-ES,3,39,781.041,1
F03-RastriginSep,IPOP-CMA-ES,3,40,0,0
F03-RastriginSep,IPOP-CMA-ES,3,41,667.893,1
F03-RastriginSep,IPOP-CMA-ES,3,42,0,0
F03-RastriginSep,IPOP-CMA-ES,3,43,927.073,1
F03-RastriginSep,IPOP-CMA-ES,3,44,0,0
F03-RastriginSep,DE,3,15,702.175,1
F03-RastriginSep,DE,3,16,735.447,1
F03-RastriginSep,DE,3,17,810.177,1
F03-RastriginSep,DE,3,18,768.828,1
F03-RastriginSep,DE,3,19,0,0
F03-RastriginSep,DE,3,20,738.121,1
F03-RastriginSep,DE,3,21,0,0
F03-RastriginSep,DE,3,22,0,0
F03-RastriginSep,DE,3,23,690.461,1
F03-RastriginSep,DE,3,24,753.058,1
F03-RastriginSep,DE,3,25,0,0
F03-RastriginSep,DE,3,26,647.274,1
F03-RastriginSep,DE,3,27,735.848,1
F03-RastriginSep,DE,3,28,781.092,1
F03-RastriginSep,DE,3,29,0,0
F03-RastriginSep,DE,3,30,702.427,1
F03-RastriginSep,DE,3,31,787.065,1
F03-RastriginSep,DE,3,32,685.5,1
F03-RastriginSep,DE,3,33,0,0
F03-RastriginSep,DE,3,34,0,0
F03-RastriginSep,DE,3,35,0,0
F03-RastriginSep,DE,3,36,726.203,1
F03-RastriginSep,DE,3,37,662.762,1
F03-RastriginSep,DE,3,38,727.186,1
F03-RastriginSep,DE,3,39,781.041,1
F03-RastriginSep,DE,3,40,0,0
F03-RastriginSep,DE,3,41,667.893,1
F03-RastriginSep,DE,3,42,0,0
F03-RastriginSep,DE,3,43,927.073,1
F03-RastriginSep,DE,3,44,0,0
F03-RastriginSep,PSO,3,15,702.175,1
F03-RastriginSep,PSO,3,16,735.447,1
F03-RastriginSep,PSO,3,17,737.835,1
F03-RastriginSep,PSO,3,18,746.278,1
F03-RastriginSep,PSO,3,19,1.64846e-12,0
F03-RastriginSep,PSO,3,20,695.691,1
F03-RastriginSep,PSO,3,21,1.64846e-12,0
F03-RastriginSep,PSO,3,22,1.64846e-12,0
F03-RastriginSep,PSO,3,23,672.391,1
F03-RastriginSep,PSO,3,24,710.945,1
F03-RastriginSep,PSO,3,25,1.64846e-12,0
F03-RastriginSep,PSO,3,26,647.274,1
F03-RastriginSep,PSO,3,27,735.848,1
F03-RastriginSep,PSO,3,28,711.15,1
F03-RastriginSep,PSO,3,29,1.64846e-12,0
F03-RastriginSep,PSO,3,30,675.096,1
F03-RastriginSep,PSO,3,31,775.206,1
F03-RastriginSep,PSO,3,32,20.6268,0
F03-RastriginSep,PSO,3,33,1.64846e-12,0
F03-RastriginSep,PSO,3,34,1.64846e-12,0
F03-RastriginSep,PSO,3,35,1.64846e-12,0
F03-RastriginSep,PSO,3,36,726.203,1
F03-RastriginSep,PSO,3,37,662.762,1
F03-RastriginSep,PSO,3,38,727.186,1
F03-RastriginSep,PSO,3,39,716.872,1
F03-RastriginSep,PSO,3,40,1.64846e-12,0
F03-RastriginSep,PSO,3,41,667.893,1
F03-RastriginSep,PSO,3,42,1.64846e-12,0
F03-RastriginSep,PSO,3,43,861.915,1
F03-RastriginSep,PSO,3,44,1.64846e-12,0
F03-RastriginSep,Crowding-DE,3,15,661.899,1
F03-RastriginSep,Crowding-DE,3,16,678.41,1
F03-RastriginSep,Crowding-DE,3,17,748.105,1
F03-RastriginSep,Crowding-DE,3,18,734.098,1
F03-RastriginSep,Crowding-DE,3,19,0.0158886,0
F03-RastriginSep,Crowding-DE,3,20,695.285,1
F03-RastriginSep,Crowding-DE,3,21,0.0158886,0
F03-RastriginSep,Crowding-DE,3,22,0.0158886,0
F03-RastriginSep,Crowding-DE,3,23,665.689,1
F03-RastriginSep,Crowding-DE,3,24,711.927,1
F03-RastriginSep,Crowding-DE,3,25,0.0158886,0
F03-RastriginSep,Crowding-DE,3,26,606.883,1
F03-RastriginSep,Crowding-DE,3,27,657.727,1
F03-RastriginSep,Crowding-DE,3,28,720.749,1
F03-RastriginSep,Crowding-DE,3,29,0.0158886,0
F03-RastriginSep,Crowding-DE,3,30,671.367,1
F03-RastriginSep,Crowding-DE,3,31,749.964,1
F03-RastriginSep,Crowding-DE,3,32,0.0426707,0
F03-RastriginSep,Crowding-DE,3,33,0.0158886,0
F03-RastriginSep,Crowding-DE,3,34,0.0158886,0
F03-RastriginSep,Crowding-DE,3,35,0.0158886,0
F03-RastriginSep,Crowding-DE,3,36,686.271,1
F03-RastriginSep,Crowding-DE,3,37,0.0259597,0
F03-RastriginSep,Crowding-DE,3,38,686.937,1
F03-RastriginSep,Crowding-DE,3,39,724.746,1
F03-RastriginSep,Crowding-DE,3,40,0.0158886,0
F03-RastriginSep,Crowding-DE,3,41,0.0259597,0
F03-RastriginSep,Crowding-DE,3,42,0.0158886,0
F03-RastriginSep,Crowding-DE,3,43,869.261,1
F03-RastriginSep,Crowding-DE,3,44,0.0158886,0
F03-RastriginSep,MAP-Elites,3,15,678.666,1
F03-RastriginSep,MAP-Elites,3,16,682.038,1
F03-RastriginSep,MAP-Elites,3,17,751.345,1
F03-RastriginSep,MAP-Elites,3,18,722.289,1
F03-RastriginSep,MAP-Elites,3,19,0.267774,0
F03-RastriginSep,MAP-Elites,3,20,681.01,1
F03-RastriginSep,MAP-Elites,3,21,0.267774,0
F03-RastriginSep,MAP-Elites,3,22,0.267774,0
F03-RastriginSep,MAP-Elites,3,23,684.264,1
F03-RastriginSep,MAP-Elites,3,24,726.963,1
F03-RastriginSep,MAP-Elites,3,25,0.267774,0
F03-RastriginSep,MAP-Elites,3,26,627.661,1
F03-RastriginSep,MAP-Elites,3,27,662.524,1
F03-RastriginSep,MAP-Elites,3,28,726.233,1
F03-RastriginSep,MAP-Elites,3,29,0.267774,0
F03-RastriginSep,MAP-Elites,3,30,688.829,1
F03-RastriginSep,MAP-Elites,3,31,746.797,1
F03-RastriginSep,MAP-Elites,3,32,1.07991,0
F03-RastriginSep,MAP-Elites,3,33,0.267774,0
F03-RastriginSep,MAP-Elites,3,34,0.267774,0
F03-RastriginSep,MAP-Elites,3,35,0.267774,0
F03-RastriginSep,MAP-Elites,3,36,698.232,1
F03-RastriginSep,MAP-Elites,3,37,2.99112,0
F03-RastriginSep,MAP-Elites,3,38,703.17,1
F03-RastriginSep,MAP-Elites,3,39,733.44,1
F03-RastriginSep,MAP-Elites,3,40,0.267774,0
F03-RastriginSep,MAP-Elites,3,41,2.99112,0
F03-RastriginSep,MAP-Elites,3,42,0.267774,0
F03-RastriginSep,MAP-Elites,3,43,861.227,1
F03-RastriginSep,MAP-Elites,3,44,0.267774,0
F03-RastriginSep,MC-ESO-crowd,3,15,678.29,1
F03-RastriginSep,MC-ESO-crowd,3,16,679.107,1
F03-RastriginSep,MC-ESO-crowd,3,17,686.677,1
F03-RastriginSep,MC-ESO-crowd,3,18,711.509,1
F03-RastriginSep,MC-ESO-crowd,3,19,9.29213e-05,0
F03-RastriginSep,MC-ESO-crowd,3,20,653.985,1
F03-RastriginSep,MC-ESO-crowd,3,21,9.29213e-05,0
F03-RastriginSep,MC-ESO-crowd,3,22,9.29213e-05,0
F03-RastriginSep,MC-ESO-crowd,3,23,2.04625,0
F03-RastriginSep,MC-ESO-crowd,3,24,671.486,1
F03-RastriginSep,MC-ESO-crowd,3,25,9.29213e-05,0
F03-RastriginSep,MC-ESO-crowd,3,26,627.265,1
F03-RastriginSep,MC-ESO-crowd,3,27,658.519,1
F03-RastriginSep,MC-ESO-crowd,3,28,661.016,1
F03-RastriginSep,MC-ESO-crowd,3,29,9.29213e-05,0
F03-RastriginSep,MC-ESO-crowd,3,30,0.0563368,0
F03-RastriginSep,MC-ESO-crowd,3,31,744.207,1
F03-RastriginSep,MC-ESO-crowd,3,32,1.27535,0
F03-RastriginSep,MC-ESO-crowd,3,33,9.29213e-05,0
F03-RastriginSep,MC-ESO-crowd,3,34,9.29213e-05,0
F03-RastriginSep,MC-ESO-crowd,3,35,9.29213e-05,0
F03-RastriginSep,MC-ESO-crowd,3,36,697.871,1
F03-RastriginSep,MC-ESO-crowd,3,37,1.04876,0
F03-RastriginSep,MC-ESO-crowd,3,38,702.796,1
F03-RastriginSep,MC-ESO-crowd,3,39,669.042,1
F03-RastriginSep,MC-ESO-crowd,3,40,9.29213e-05,0
F03-RastriginSep,MC-ESO-crowd,3,41,1.04876,0
F03-RastriginSep,MC-ESO-crowd,3,42,9.29213e-05,0
F03-RastriginSep,MC-ESO-crowd,3,43,812.513,1
F03-RastriginSep,MC-ESO-crowd,3,44,9.29213e-05,0
F03-RastriginSep,quality,3,15,689.821,1
F03-RastriginSep,quality,3,16,678.898,1
F03-RastriginSep,quality,3,17,744.313,1
F03-RastriginSep,quality,3,18,722.326,1
F03-RastriginSep,quality,3,19,1.98992,0
F03-RastriginSep,quality,3,20,681.224,1
F03-RastriginSep,quality,3,21,1.98992,0
F03-RastriginSep,quality,3,22,1.98992,0
F03-RastriginSep,quality,3,23,0,0
F03-RastriginSep,quality,3,24,694.734,1
F03-RastriginSep,quality,3,25,1.98992,0
F03-RastriginSep,quality,3,26,630.94,1
F03-RastriginSep,quality,3,27,658.388,1
F03-RastriginSep,quality,3,28,714.333,1
F03-RastriginSep,quality,3,29,1.98992,0
F03-RastriginSep,quality,3,30,651.607,1
F03-RastriginSep,quality,3,31,746.746,1
F03-RastriginSep,quality,3,32,0.970967,0
F03-RastriginSep,quality,3,33,1.98992,0
F03-RastriginSep,quality,3,34,1.98992,0
F03-RastriginSep,quality,3,35,1.98992,0
F03-RastriginSep,quality,3,36,710.026,1
F03-RastriginSep,quality,3,37,0.994957,0
F03-RastriginSep,quality,3,38,715.361,1
F03-RastriginSep,quality,3,39,714.629,1
F03-RastriginSep,quality,3,40,1.98992,0
F03-RastriginSep,quality,3,41,0.994957,0
F03-RastriginSep,quality,3,42,1.98992,0
F03-RastriginSep,quality,3,43,861.674,1
F03-RastriginSep,quality,3,44,1.98992,0
F03-RastriginSep,complement,3,15,661.711,1
F03-RastriginSep,complement,3,16,700.206,1
