function,method,seed,scenario,regret
F01-Sphere,r3pso,0,32,2.78837e-06
F01-Sphere,r3pso,0,33,9.15299e-05
F01-Sphere,r3pso,0,34,4.54939e-09
F01-Sphere,r3pso,0,35,8.50803e-05
F01-Sphere,r3pso,0,36,9.22211e-05
F01-Sphere,r3pso,0,37,8.89147e-05
F01-Sphere,r3pso,0,38,8.65877e-05
F01-Sphere,r3pso,0,39,4.57356e-06
F01-Sphere,r3pso,0,40,3.73454e-06
F01-Sphere,r3pso,0,41,6.81783e-09
F01-Sphere,r3pso,0,42,8.39899e-05
F01-Sphere,r3pso,0,43,4.2864e-06
F01-Sphere,r3pso,0,44,3.39615e-06
F01-Sphere,NM-Restart,0,15,9.08608e-09
F01-Sphere,NM-Restart,0,16,4.45631e-06
F01-Sphere,NM-Restart,0,17,3.27765e-05
F01-Sphere,NM-Restart,0,18,7.37946e-06
F01-Sphere,NM-Restart,0,19,7.72174e-05
F01-Sphere,NM-Restart,0,20,4.59788e-06
F01-Sphere,NM-Restart,0,21,6.48984e-05
F01-Sphere,NM-Restart,0,22,7.0881e-05
F01-Sphere,NM-Restart,0,23,5.26977e-05
F01-Sphere,NM-Restart,0,24,3.89892e-06
F01-Sphere,NM-Restart,0,25,4.18087e-06
F01-Sphere,NM-Restart,0,26,4.48794e-06
F01-Sphere,NM-Restart,0,27,2.31524e-06
F01-Sphere,NM-Restart,0,28,0
F01-Sphere,NM-Restart,0,29,8.30604e-05
F01-Sphere,NM-Restart,0,30,3.30899e-09
F01-Sphere,NM-Restart,0,31,7.39961e-05
F01-Sphere,NM-Restart,0,32,2.78189e-06
F01-Sphere,NM-Restart,0,33,9.15347e-05
F01-Sphere,NM-Restart,0,34,0
F01-Sphere,NM-Restart,0,35,8.5087e-05
F01-Sphere,NM-Restart,0,36,9.22262e-05
F01-Sphere,NM-Restart,0,37,8.89211e-05
F01-Sphere,NM-Restart,0,38,8.65913e-05
F01-Sphere,NM-Restart,0,39,4.57229e-06
F01-Sphere,NM-Restart,0,40,3.72905e-06
F01-Sphere,NM-Restart,0,41,1.11434e-09
