function,method,seed,scenario,regret
F01-Sphere,NMMSO,1,26,8.87537
F01-Sphere,NMMSO,1,27,3.10559
F01-Sphere,NMMSO,1,28,4.15405
F01-Sphere,NMMSO,1,29,6.93101
F01-Sphere,NMMSO,1,30,0.819786
F01-Sphere,NMMSO,1,31,5.91879
F01-Sphere,NMMSO,1,32,2.81725
F01-Sphere,NMMSO,1,33,7.95149
F01-Sphere,NMMSO,1,34,1.42106
F01-Sphere,NMMSO,1,35,7.58693
F01-Sphere,NMMSO,1,36,5.02405
F01-Sphere,NMMSO,1,37,3.19379
F01-Sphere,NMMSO,1,38,7.68643
F01-Sphere,NMMSO,1,39,12.8985
F01-Sphere,NMMSO,1,40,0.548421
F01-Sphere,NMMSO,1,41,7.77843
F01-Sphere,NMMSO,1,42,13.2503
F01-Sphere,NMMSO,1,43,3.7837
F01-Sphere,NMMSO,1,44,11.954
F01-Sphere,NCDE,1,15,0.614478
F01-Sphere,NCDE,1,16,0
F01-Sphere,NCDE,1,17,1.01339
F01-Sphere,NCDE,1,18,1.52093
F01-Sphere,NCDE,1,19,0
F01-Sphere,NCDE,1,20,2.33226
F01-Sphere,NCDE,1,21,5.83437
F01-Sphere,NCDE,1,22,2.92762
F01-Sphere,NCDE,1,23,1.62931
F01-Sphere,NCDE,1,24,0
F01-Sphere,NCDE,1,25,1.9985
F01-Sphere,NCDE,1,26,0
F01-Sphere,NCDE,1,27,0.363608
F01-Sphere,NCDE,1,28,0
F01-Sphere,NCDE,1,29,2.19529
F01-Sphere,NCDE,1,30,0.34228
F01-Sphere,NCDE,1,31,0
F01-Sphere,NCDE,1,32,2.81725
F01-Sphere,NCDE,1,33,0.0496049
F01-Sphere,NCDE,1,34,1.42106
F01-Sphere,NCDE,1,35,2.57206
F01-Sphere,NCDE,1,36,2.93632
F01-Sphere,NCDE,1,37,1.54018
F01-Sphere,NCDE,1,38,0
F01-Sphere,NCDE,1,39,0
F01-Sphere,NCDE,1,40,0.21882
F01-Sphere,NCDE,1,41,0.674412
F01-Sphere,NCDE,1,42,0
F01-Sphere,NCDE,1,43,0.281218
F01-Sphere,NCDE,1,44,0
F01-Sphere,r3pso,1,15,4.93988
F01-Sphere,r3pso,1,16,17.0016
F01-Sphere,r3pso,1,17,1.01339
F01-Sphere,r3pso,1,18,1.52093
F01-Sphere,r3pso,1,19,21.9649
F01-Sphere,r3pso,1,20,3.66436
F01-Sphere,r3pso,1,21,5.83437
F01-Sphere,r3pso,1,22,4.51932
F01-Sphere,r3pso,1,23,1.62931
F01-Sphere,r3pso,1,24,11.6646
F01-Sphere,r3pso,1,25,1.9985
F01-Sphere,r3pso,1,26,8.87536
F01-Sphere,r3pso,1,27,3.1056
F01-Sphere,r3pso,1,28,4.15405
F01-Sphere,r3pso,1,29,6.93101
F01-Sphere,r3pso,1,30,0.819786
F01-Sphere,r3pso,1,31,5.91879
F01-Sphere,r3pso,1,32,2.81725
F01-Sphere,r3pso,1,33,7.95149
F01-Sphere,r3pso,1,34,1.42106
F01-Sphere,r3pso,1,35,7.58693
F01-Sphere,r3pso,1,36,5.02405
F01-Sphere,r3pso,1,37,3.19379
F01-Sphere,r3pso,1,38,7.68643
F01-Sphere,r3pso,1,39,12.8985
F01-Sphere,r3pso,1,40,0.548421
F01-Sphere,r3pso,1,41,7.77843
F01-Sphere,r3pso,1,42,13.2503
F01-Sphere,r3pso,1,43,3.7837
F01-Sphere,r3pso,1,44,11.954
F01-Sphere,NM-Restart,1,15,4.93988
F01-Sphere,NM-Restart,1,16,17.0016
F01-Sphere,NM-Restart,1,17,1.01339
F01-Sphere,NM-Restart,1,18,1.52093
F01-Sphere,NM-Restart,1,19,21.9649
F01-Sphere,NM-Restart,1,20,3.66436
F01-Sphere,NM-Restart,1,21,5.83437
F01-Sphere,NM-Restart,1,22,4.51932
F01-Sphere,NM-Restart,1,23,1.62931
F01-Sphere,NM-Restart,1,24,11.6646
F01-Sphere,NM-Restart,1,25,1.9985
F01-Sphere,NM-Restart,1,26,8.87536
F01-Sphere,NM-Restart,1,27,3.10559
F01-Sphere,NM-Restart,1,28,4.15405
F01-Sphere,NM-Restart,1,29,6.93101
F01-Sphere,NM-Restart,1,30,0.819786
F01-Sphere,NM-Restart,1,31,5.91879
F01-Sphere,NM-Restart,1,32,2.81725
F01-Sphere,NM-Restart,1,33,7.95149
F01-Sphere,NM-Restart,1,34,1.42106
F01-Sphere,NM-Restart,1,35,7.58693
F01-Sphere,NM-Restart,1,36,5.02405
F01-Sphere,NM-Restart,1,37,3.19379
F01-Sphere,NM-Restart,1,38,7.68643
F01-Sphere,NM-Restart,1,39,12.8985
F01-Sphere,NM-Restart,1,40,0.548421
F01-Sphere,NM-Restart,1,41,7.77843
F01-Sphere,NM-Restart,1,42,13.2503
F01-Sphere,NM-Restart,1,43,3.7837
F01-Sphere,NM-Restart,1,44,11.954
F01-Sphere,IPOP-CMA-ES,1,15,4.93988
F01-Sphere,IPOP-CMA-ES,1,16,17.0016
F01-Sphere,IPOP-CMA-ES,1,17,1.01339
F01-Sphere,IPOP-CMA-ES,1,18,1.52093
F01-Sphere,IPOP-CMA-ES,1,19,21.9649
F01-Sphere,IPOP-CMA-ES,1,20,3.66436
F01-Sphere,IPOP-CMA-ES,1,21,5.83437
F01-Sphere,IPOP-CMA-ES,1,22,4.51932
F01-Sphere,IPOP-CMA-ES,1,23,1.62931
F01-Sphere,IPOP-CMA-ES,1,24,11.6646
F01-Sphere,IPOP-CMA-ES,1,25,1.9985
F01-Sphere,IPOP-CMA-ES,1,26,8.87536
F01-Sphere,IPOP-CMA-ES,1,27,3.10559
F01-Sphere,IPOP-CMA-ES,1,28,4.15405
F01-Sphere,IPOP-CMA-ES,1,29,6.93101
F01-Sphere,IPOP-CMA-ES,1,30,0.819786
F01-Sphere,IPOP-CMA-ES,1,31,5.91879
F01-Sphere,IPOP-CMA-ES,1,32,2.81725
F01-Sphere,IPOP-CMA-ES,1,33,7.95149
F01-Sphere,IPOP-CMA-ES,1,34,1.42106
F01-Sphere,IPOP-CMA-ES,1,35,7.58693
F01-Sphere,IPOP-CMA-ES,1,36,5.02405
F01-Sphere,IPOP-CMA-ES,1,37,3.19379
F01-Sphere,IPOP-CMA-ES,1,38,7.68643
F01-Sphere,IPOP-CMA-ES,1,39,12.8985
F01-Sphere,IPOP-CMA-ES,1,40,0.548421
F01-Sphere,IPOP-CMA-ES,1,41,7.77844
F01-Sphere,IPOP-CMA-ES,1,42,13.2503
F01-Sphere,IPOP-CMA-ES,1,43,3.7837
F01-Sphere,IPOP-CMA-ES,1,44,11.954
F01-Sphere,DE,1,15,4.93988
F01-Sphere,DE,1,16,17.0016
F01-Sphere,DE,1,17,1.01339
F01-Sphere,DE,1,18,1.52093
F01-Sphere,DE,1,19,21.9649
F01-Sphere,DE,1,20,3.66436
F01-Sphere,DE,1,21,5.83437
F01-Sphere,DE,1,22,4.51932
F01-Sphere,DE,1,23,1.62931
F01-Sphere,DE,1,24,11.6646
F01-Sphere,DE,1,25,1.9985
F01-Sphere,DE,1,26,8.87537
F01-Sphere,DE,1,27,3.10559
F01-Sphere,DE,1,28,4.15405
F01-Sphere,DE,1,29,6.93101
F01-Sphere,DE,1,30,0.819786
F01-Sphere,DE,1,31,5.91879
F01-Sphere,DE,1,32,2.81725
F01-Sphere,DE,1,33,7.95149
F01-Sphere,DE,1,34,1.42106
F01-Sphere,DE,1,35,7.58693
F01-Sphere,DE,1,36,5.02405
F01-Sphere,DE,1,37,3.19379
F01-Sphere,DE,1,38,7.68643
F01-Sphere,DE,1,39,12.8985
F01-Sphere,DE,1,40,0.548421
F01-Sphere,DE,1,41,7.77844
F01-Sphere,DE,1,42,13.2503
F01-Sphere,DE,1,43,3.7837
F01-Sphere,DE,1,44,11.954
F01-Sphere,PSO,1,15,4.93988
F01-Sphere,PSO,1,16,17.0016
F01-Sphere,PSO,1,17,1.01339
