function,method,seed,scenario,regret
F15-RastriginRot,IPOP-CMA-ES,1,27,9.11584
F15-RastriginRot,IPOP-CMA-ES,1,28,25.5294
F15-RastriginRot,IPOP-CMA-ES,1,29,206.024
F15-RastriginRot,IPOP-CMA-ES,1,30,15.1881
F15-RastriginRot,IPOP-CMA-ES,1,31,24.2042
F15-RastriginRot,IPOP-CMA-ES,1,32,421.46
F15-RastriginRot,IPOP-CMA-ES,1,33,291.172
F15-RastriginRot,IPOP-CMA-ES,1,34,33.7344
F15-RastriginRot,IPOP-CMA-ES,1,35,141.185
F15-RastriginRot,IPOP-CMA-ES,1,36,13.3186
F15-RastriginRot,IPOP-CMA-ES,1,37,13.63
F15-RastriginRot,IPOP-CMA-ES,1,38,16.3419
F15-RastriginRot,IPOP-CMA-ES,1,39,410.037
F15-RastriginRot,IPOP-CMA-ES,1,40,126.048
F15-RastriginRot,IPOP-CMA-ES,1,41,34.0143
F15-RastriginRot,IPOP-CMA-ES,1,42,32.7652
F15-RastriginRot,IPOP-CMA-ES,1,43,32.0992
F15-RastriginRot,IPOP-CMA-ES,1,44,31.7605
F15-RastriginRot,DE,1,15,31.8755
F15-RastriginRot,DE,1,16,34.0937
F15-RastriginRot,DE,1,17,235.668
F15-RastriginRot,DE,1,18,36.6177
F15-RastriginRot,DE,1,19,50.9771
F15-RastriginRot,DE,1,20,40.2785
F15-RastriginRot,DE,1,21,9.90021
F15-RastriginRot,DE,1,22,517.495
F15-RastriginRot,DE,1,23,635.235
F15-RastriginRot,DE,1,24,199.839
F15-RastriginRot,DE,1,25,17.7936
F15-RastriginRot,DE,1,26,178.127
F15-RastriginRot,DE,1,27,33.9627
F15-RastriginRot,DE,1,28,107.931
F15-RastriginRot,DE,1,29,598.27
F15-RastriginRot,DE,1,30,28.6605
F15-RastriginRot,DE,1,31,31.1801
F15-RastriginRot,DE,1,32,478.947
F15-RastriginRot,DE,1,33,297.918
F15-RastriginRot,DE,1,34,193.538
F15-RastriginRot,DE,1,35,422.198
F15-RastriginRot,DE,1,36,60.2288
F15-RastriginRot,DE,1,37,52.2038
F15-RastriginRot,DE,1,38,16.3419
F15-RastriginRot,DE,1,39,1412.46
F15-RastriginRot,DE,1,40,732.256
F15-RastriginRot,DE,1,41,34.0143
